country,first_subdivision,latitude,longitude,project_category,project_type,vintage_year,nft_age,num_owners,avg_price,last_price,num_price_chg,nft_state
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,15,2,18.363200689417177,18.446504675371372,2,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,COOK_STV,0,17,2,35.468144808197934,35.40495960336157,0,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,WIND,0,11,1,31.098158572810544,30.55481132554442,2,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,WATER,0,20,1,46.702480438944015,45.556788487011566,0,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,HYDRO,0,18,3,23.62523420123049,23.261555521297847,1,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,BIOGAS,0,17,2,28.700889466921844,25.910170233383546,0,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,WIND,0,16,1,24.33637867693826,22.473611993438034,1,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,BIOGAS,0,15,1,34.88518711319599,33.06942675871235,1,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,HYDRO,0,10,2,25.068371258582562,23.585195393169588,2,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,HYDRO,0,7,1,26.10395382191301,24.716482032310985,0,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,18,2,33.37132311755641,32.944450450514736,0,N/A
BGR,N/A,42.6073975,25.4856617,FOREST_CONSERV,AGG_LAND_MGMT,0,20,1,32.58585466249093,29.242609912796183,2,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,COOK_STV,0,15,1,24.372033353901937,25.953208018450134,2,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,WATER,0,16,2,36.97314122014555,35.40918852108653,0,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,WATER,0,12,3,25.56554690660028,24.633399397415698,3,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,WIND,0,17,1,28.622304668893737,26.22640891832394,2,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,WIND,0,11,2,24.214447062200207,23.090701216041595,0,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,BIOGAS,0,12,5,33.10638549267513,32.7340725840882,2,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,BIOGAS,0,20,3,23.150111819826012,19.652922274435937,2,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,19,1,31.9809099910691,35.91571984732886,2,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,COOK_STV,0,16,1,22.887289843765156,21.07779767688399,2,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,BIOGAS,0,13,1,47.167636699000575,46.37858556428964,2,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,BIOGAS,0,17,1,44.943234097861676,45.082036062424585,3,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,WATER,0,14,2,22.087259690322117,20.63415032489126,0,N/A
IND,N/A,22.3511148,78.6677428,WASTE_MGMT,EMM_RED,0,20,2,18.48872080796908,18.525133916645455,1,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,COOK_STV,0,15,2,28.353587216976656,30.75034193764622,0,N/A
GBR,N/A,54.7023545,-3.2765753,WASTE_MGMT,EMM_RED,0,13,3,17.46337501951069,11.769390355624564,1,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,18,3,44.339209815385196,47.08009423495783,0,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,COOK_STV,0,13,1,43.989884258209415,42.05455492667918,1,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,BIOGAS,0,21,1,26.159754086395907,28.214980847545533,0,N/A
ETH,N/A,10.2116702,38.6521203,RENEW_ENERGY,HYDRO,0,16,3,26.672191355976242,30.74636438682318,1,N/A
BGR,N/A,42.6073975,25.4856617,WASTE_MGMT,EMM_RED,0,11,2,21.53179763149962,22.295363232828226,0,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,COOK_STV,0,20,1,38.341045463341594,38.59840342997029,0,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,WATER,0,17,1,46.03588208961892,46.15348103236363,3,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,COOK_STV,0,11,4,48.47134097084688,49.13850076535441,2,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,WATER,0,22,1,27.91536272639258,26.82691962896484,0,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,BIOGAS,0,8,1,46.36053238904052,44.16701867521647,2,N/A
MMR,N/A,17.1750495,95.9999652,FOREST_CONSERV,AGG_LAND_MGMT,0,19,1,34.794870348471335,32.55427080210994,1,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,HYDRO,0,13,2,33.44696781408837,31.481864039124893,1,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,WATER,0,15,3,35.24953229330476,33.48400324665706,3,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,HYDRO,0,10,3,25.46463855891986,28.4210820604141,0,N/A
IDN,N/A,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,18,1,20.683213736482028,18.48844588260337,1,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,20,1,35.90077210805191,30.989356108692284,2,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,BIOGAS,0,17,2,23.287622772155892,18.39635164952636,0,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,WATER,0,10,1,41.07926364500369,38.27794882967703,2,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,WATER,0,11,2,26.74113203262888,27.61646987696091,0,N/A
PER,N/A,-6.8699697,-75.0458515,WASTE_MGMT,EMM_RED,0,12,1,21.357192108420257,21.808502476424103,0,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,COOK_STV,0,18,1,24.256427128773094,23.027740466323678,1,N/A
MMR,N/A,17.1750495,95.9999652,FOREST_CONSERV,AGG_LAND_MGMT,0,13,1,35.28549839708726,34.278472226426935,1,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,20,2,47.099048119205975,48.07757291549406,0,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,BIOGAS,0,16,1,25.196818080036365,25.28760814767867,0,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,WATER,0,19,3,21.99966663654685,23.700018932576047,1,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,COOK_STV,0,20,3,28.03651249578808,29.877131401206327,1,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,COOK_STV,0,17,1,37.49571479635229,37.45763317849078,0,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,BIOGAS,0,12,2,26.97906896117181,22.063331251348437,0,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,COOK_STV,0,18,2,24.507347377744008,25.79474507926083,1,N/A
FRA,N/A,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,14,1,25.612547913220265,21.50188343842654,0,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,17,1,26.10397883264624,26.69924777360191,0,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,COOK_STV,0,18,4,21.19285039463747,24.93838909037046,2,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,SOLAR,0,17,1,28.21190580798181,28.83934826756884,1,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,SOLAR,0,18,4,27.958994606082307,27.161111737373627,2,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,WIND,0,18,3,26.18040175804415,25.86716191441147,3,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,WATER,0,12,2,44.57633993810931,49.687964265376785,1,N/A
KHM,N/A,12.5433216,104.8144914,FOREST_CONSERV,AGG_LAND_MGMT,0,15,4,34.23390314254168,40.732982508806366,0,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,BIOGAS,0,15,1,26.520432517317,25.835034501329776,0,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,WATER,0,15,3,48.299960185008764,46.66703692144985,0,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,WIND,0,11,1,22.609837941502427,27.028031603731552,1,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,HYDRO,0,16,1,27.04306112439604,27.2827189531022,1,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,16,2,21.187478831265075,18.949836587901657,2,N/A
GBR,N/A,54.7023545,-3.2765753,WASTE_MGMT,EMM_RED,0,12,3,18.389453050398657,17.762382269651543,0,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,WATER,0,9,2,32.76414455313659,29.691901051144477,0,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,12,1,22.383221935271266,24.524882108223387,0,N/A
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,12,4,24.43085309394785,25.035600755585776,2,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,HYDRO,0,13,1,25.62049296308977,28.353237642112248,0,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,WATER,0,24,4,26.65111635993724,28.152792617999104,2,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,WATER,0,16,4,46.3499261545338,43.27512227961116,1,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,11,1,38.34674367262268,39.27728980165348,0,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,WIND,0,14,1,29.17731033206897,27.960651989738643,2,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,BIOGAS,0,13,2,37.335460939242914,35.49521362533668,1,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,WATER,0,10,4,45.168522354820325,42.09744073275879,2,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,SOLAR,0,11,2,27.12449569469736,27.726318058996238,0,N/A
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,22,3,17.23072710208269,16.628921521792073,1,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,SOLAR,0,14,2,24.925104840351494,26.286808784532514,1,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,SOLAR,0,23,1,25.016157735219508,22.53615516490537,0,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,WIND,0,12,3,24.804087523960597,26.300086780151783,0,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,COOK_STV,0,17,1,44.41633025005549,46.66203784434078,0,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,9,3,33.246116659249275,32.48887291492506,0,N/A
MMR,N/A,17.1750495,95.9999652,FOREST_CONSERV,AGG_LAND_MGMT,0,17,1,33.551403772021615,34.538612855180084,0,N/A
IDN,N/A,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,17,1,18.322690148145224,18.51394001369565,1,N/A
KHM,N/A,12.5433216,104.8144914,WASTE_MGMT,EMM_RED,0,13,5,18.814778866968826,23.56592123910805,0,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,BIOGAS,0,8,1,23.842347041635655,23.821412747579597,4,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,COOK_STV,0,17,1,24.21832739738532,27.45228949841596,1,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,BIOGAS,0,16,3,37.36590603337297,36.37425561770477,0,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,BIOGAS,0,9,3,45.92379506086178,45.003289591365856,2,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,HYDRO,0,7,2,27.194624672870077,25.98566270153469,1,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,HYDRO,0,16,2,24.358877882219954,23.255498166390627,1,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,HYDRO,0,15,2,27.50202319665643,24.75369555596855,0,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,14,3,23.039562750790935,23.045307116227935,3,N/A
KHM,N/A,12.5433216,104.8144914,FOREST_CONSERV,AGG_LAND_MGMT,0,17,2,29.27931820635993,33.685178716850466,1,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,BIOGAS,0,11,2,27.05063056831252,25.86097594802028,3,N/A
PER,N/A,-6.8699697,-75.0458515,WASTE_MGMT,EMM_RED,0,21,1,20.946894325278066,23.638008263738577,1,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,WATER,0,12,6,25.714716269936297,24.11287744289007,1,N/A
ETH,N/A,10.2116702,38.6521203,RENEW_ENERGY,HYDRO,0,13,3,29.28951051959344,31.54833576148351,0,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,21,1,18.51877170734349,19.21497007142469,1,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,COOK_STV,0,15,1,26.729618432307106,25.215512767256353,0,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,HYDRO,0,22,1,25.02534449774998,28.566013123416315,0,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,HYDRO,0,13,1,32.21775757907219,30.94069159929401,0,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,14,1,36.43728623623797,36.368464158961835,2,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,HYDRO,0,18,2,19.77748794517129,23.250865696389152,2,N/A
KEN,N/A,1.4419683,38.4313975,FOREST_CONSERV,AGG_LAND_MGMT,0,11,1,27.690797462319228,26.719165936147988,1,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,BIOGAS,0,22,3,29.81094955218016,29.219886844851636,0,N/A
HND,N/A,15.2572432,-86.0755145,WASTE_MGMT,EMM_RED,0,14,1,18.406980106007598,18.038675853444406,0,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,17,4,24.468664624706616,22.500691190098028,0,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,SOLAR,0,12,2,23.345427107393117,20.6542429165095,0,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,WATER,0,9,2,26.813552002526972,27.03300330938888,1,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,WIND,0,20,3,28.72722422461854,30.621254697526762,2,N/A
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,20,3,17.514466526115033,16.54921978232005,1,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,9,1,20.056252062036773,17.090715241493772,1,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,HYDRO,0,19,1,28.848724009385638,28.196000827541017,2,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,BIOGAS,0,9,1,37.10334765303041,36.33498605942027,0,N/A
MMR,N/A,17.1750495,95.9999652,FOREST_CONSERV,AGG_LAND_MGMT,0,18,2,35.97580084939605,39.48616371534328,1,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,WIND,0,17,4,34.80873372518328,35.89732759740536,1,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,WATER,0,20,1,22.310003200486157,22.71274451094981,0,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,COOK_STV,0,16,1,22.995508655175584,21.5731567504809,1,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,WIND,0,18,1,28.985132300482814,30.98601909459129,1,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,10,1,30.85989025263848,28.338630559713472,2,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,WIND,0,12,3,28.398796128953016,30.118135757979978,1,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,WATER,0,13,1,33.66634356736142,33.487029419912055,1,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,BIOGAS,0,13,6,26.26370892626446,24.403983453625976,0,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,SOLAR,0,12,2,27.1352057109401,24.2733801543401,0,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,19,1,36.528532117849,38.31721553008265,1,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,SOLAR,0,14,2,29.182749510341957,33.85652008887898,1,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,WIND,0,15,3,23.934882932360004,28.11307147223434,1,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,WIND,0,11,2,28.321765895102594,30.777693222612186,1,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,SOLAR,0,20,3,26.382159916850426,30.059818636921477,0,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,COOK_STV,0,18,2,44.425655663389584,44.840973389998254,1,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,COOK_STV,0,20,3,34.32769867577869,35.43986411721642,1,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,11,1,26.112368507340506,30.960078618960743,2,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,BIOGAS,0,11,3,32.39464528417115,34.56097281214881,1,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,14,1,38.74807397701904,41.814410947851655,2,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,WIND,0,13,2,27.89628500097002,32.8342882982343,1,N/A
FRA,N/A,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,23,2,29.320525619616003,27.295437336062967,1,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,COOK_STV,0,14,2,48.49122574518148,51.881310842330265,0,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,11,5,31.508725515865457,29.20694480064115,0,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,BIOGAS,0,13,2,27.193850235778996,25.878742132818804,1,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,WIND,0,18,3,27.60029730111959,27.462680976698046,1,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,COOK_STV,0,12,1,37.3716805159556,36.91763424339445,1,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,COOK_STV,0,15,1,36.553551991452316,32.60958950262449,1,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,15,1,34.96813857529619,33.24848498095273,1,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,SOLAR,0,17,2,26.418474381185508,27.155786348856644,1,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,SOLAR,0,10,2,25.435242089248714,23.015710123492997,1,N/A
MMR,N/A,17.1750495,95.9999652,WASTE_MGMT,EMM_RED,0,14,3,17.340654212194902,15.972602562135384,0,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,BIOGAS,0,17,2,28.937463032227143,33.81850390026462,1,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,HYDRO,0,17,4,26.666302756912657,30.45027588558798,0,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,WIND,0,19,1,26.595612783137987,25.75231064493336,2,N/A
RWA,N/A,-1.9646631,30.0644358,FOREST_CONSERV,AGG_LAND_MGMT,0,16,1,38.77977604463344,38.963647596966716,1,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,BIOGAS,0,12,4,47.428395974725134,47.03447197583234,0,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,WATER,0,16,2,48.310490013166,47.097086540190816,0,N/A
HND,N/A,15.2572432,-86.0755145,FOREST_CONSERV,AGG_LAND_MGMT,0,15,2,28.69602495626067,29.341432971328416,1,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,WATER,0,18,1,43.05300679988344,45.551066699802156,1,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,COOK_STV,0,17,1,43.0529331773547,42.72407628516328,2,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,BIOGAS,0,24,1,45.20844120606611,45.150085257565586,1,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,BIOGAS,0,11,3,26.263533441726576,22.238659910166508,1,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,WATER,0,15,2,41.14572542833008,42.97531463837407,2,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,WATER,0,7,3,43.88980522320069,47.086393122721965,1,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,COOK_STV,0,21,3,45.534192789564756,42.409239457396374,2,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,SOLAR,0,18,1,26.15273615908184,24.400687103879612,2,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,COOK_STV,0,15,5,25.672080419377377,28.238214356007607,2,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,COOK_STV,0,9,2,34.36755066412009,33.894629867812306,0,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,BIOGAS,0,13,1,27.647636636925444,25.458293267977144,2,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,HYDRO,0,23,3,27.754566654688794,27.99952369313547,1,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,22,2,31.820389394032848,30.24367772510421,0,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,WATER,0,10,1,34.27507832697869,32.340324447594114,2,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,BIOGAS,0,12,2,28.300990619073744,28.127813521655227,0,N/A
PER,N/A,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,18,3,37.592427722531056,38.78565507329312,2,N/A
HND,N/A,15.2572432,-86.0755145,WASTE_MGMT,EMM_RED,0,21,1,17.199316825257863,13.35254007454207,2,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,SOLAR,0,17,2,25.980576021628913,26.341301392539428,2,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,BIOGAS,0,26,2,25.694164437275937,23.870930805606363,1,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,WATER,0,10,2,24.506101160932673,25.6424825367001,1,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,BIOGAS,0,13,2,25.221031311719972,23.113347983593833,0,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,BIOGAS,0,14,2,35.25749784348083,31.017919869144976,3,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,WIND,0,18,2,24.406144332571397,25.700990359236787,3,N/A
FRA,N/A,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,19,1,18.82473600225666,17.087865844650636,1,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,HYDRO,0,15,3,22.67540293785227,17.524187940762477,1,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,COOK_STV,0,8,1,32.761793592703874,30.857351598110426,0,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,17,3,48.14022191746571,47.54973727003735,2,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,HYDRO,0,17,2,26.170683115623856,28.185405766036318,0,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,WIND,0,19,1,27.66493826348526,28.462548425570983,0,N/A
HND,N/A,15.2572432,-86.0755145,WASTE_MGMT,EMM_RED,0,18,1,18.232608160346384,16.519940533628596,0,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,COOK_STV,0,21,1,28.33908145088848,27.649375362193744,0,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,WATER,0,17,3,35.11504692977478,36.79306555931266,1,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,BIOGAS,0,19,1,36.68454928773151,37.48376855195464,0,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,BIOGAS,0,17,1,35.537182771902884,36.03176462165862,0,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,BIOGAS,0,15,2,34.60600237429851,36.348212577717135,2,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,WATER,0,21,2,46.073817336130226,47.102939913346425,2,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,19,1,36.8627895030347,36.35197966791067,2,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,COOK_STV,0,17,1,35.49768677222279,33.22572533383452,2,N/A
NIC,N/A,12.6090157,-85.2936911,WASTE_MGMT,EMM_RED,0,8,5,17.601032870460863,19.840436608270636,0,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,SOLAR,0,17,1,24.51462785048177,21.876411498975056,1,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,WATER,0,11,3,32.174769522847534,32.55414373877531,0,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,WIND,0,16,3,29.33430889445113,26.99086688404568,0,N/A
GTM,N/A,15.5855545,-90.345759,FOREST_CONSERV,AGG_LAND_MGMT,0,12,2,31.624601001550012,30.28034945234835,1,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,WIND,0,18,4,23.588663880335222,22.862054012102114,0,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,HYDRO,0,15,2,27.030538253229604,24.000402691367313,0,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,SOLAR,0,22,2,25.550893698182346,24.990040496398812,1,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,WATER,0,20,2,46.38268879079377,48.90469712195309,0,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,9,2,21.739791799536714,23.94450989082587,3,N/A
