country,first_subdivision,latitude,longitude,project_category,project_type,vintage_year,nft_age,num_owners,avg_price,last_price,num_price_chg,nft_state
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,17,3,24.8783759676714,26.5922129750009,1,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,18,1,-123456789,-123456789,0,N/A
HND,N/A,15.2572432,-86.0755145,FOREST_CONSERV,AGG_LAND_MGMT,0,14,1,21.2341865632514,26.4113589643578,0,N/A
PER,N/A,-6.8699697,-75.0458515,WASTE_MGMT,EMM_RED,0,17,2,4.93577030110046,4.54779712991283,0,N/A
NIC,N/A,12.6090157,-85.2936911,WASTE_MGMT,EMM_RED,0,14,1,8.20185282917694,6.50808325678425,2,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,10,4,24.61230995938,22.9596192693161,1,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,WIND,0,20,2,14.2696560235298,20.5105381837428,1,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,10,1,6.10396187722811,0.682178556771742,2,N/A
MMR,N/A,17.1750495,95.9999652,WASTE_MGMT,EMM_RED,0,14,2,12.9821208973155,9.83210324239042,3,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,20,1,20.7886188502697,20.4818438853054,0,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,18,2,8.23505889835536,9.13642243962814,0,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,COOK_STV,0,18,1,-123456789,-123456789,0,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,WIND,0,14,2,17.9578368358158,21.0962604999247,1,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,WIND,0,20,2,16.5231977922397,13.4974419095463,2,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,13,2,21.008028027476,15.4170741255058,2,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,COOK_STV,0,11,2,19.3545534459276,17.8592176273776,1,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,WIND,0,17,3,14.0314831967196,13.7342389536332,0,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,12,2,16.0773306789245,13.6583630643424,0,N/A
ETH,N/A,10.2116702,38.6521203,RENEW_ENERGY,WIND,0,10,1,-123456789,-123456789,0,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,SOLAR,0,12,4,19.060053044622,22.8512985546384,0,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,18,2,10.1571150120376,10.0903566215003,0,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,COOK_STV,0,27,1,-123456789,-123456789,0,N/A
RWA,N/A,-1.9646631,30.0644358,FOREST_CONSERV,AGG_LAND_MGMT,0,13,1,29.2486283553309,24.3553088879624,0,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,SOLAR,0,14,3,14.7116845226818,22.8256210206398,1,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,SOLAR,0,19,3,16.9139626544602,16.7391736898287,5,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,HYDRO,0,13,3,15.7862832684857,15.8698491072349,1,N/A
FRA,N/A,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,15,1,12.307250063841,11.4988457276859,0,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,18,1,19.0068912766026,19.495092760609,2,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,20,1,-123456789,-123456789,0,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,SOLAR,0,10,1,-123456789,-123456789,0,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,SOLAR,0,12,3,13.7172409864078,11.7124889703557,2,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,15,1,15.300981417147,7.49585043754419,1,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,16,3,23.3201107518425,23.2110805013399,1,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,SOLAR,0,11,2,15.0489518463016,10.652037393449,0,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,9,3,19.1749806884865,19.7191789755652,3,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,10,2,15.6245082049062,15.7122727095692,3,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,15,2,35.1827963061956,38.4001972400631,0,N/A
PER,N/A,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,16,1,25.4922232346034,22.7152208536808,0,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,HYDRO,0,18,2,19.3671019578853,18.1173790196676,0,N/A
FRA,N/A,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,16,2,21.6597675188033,23.7522516510303,0,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,COOK_STV,0,19,3,29.8892925696221,27.9154981535257,2,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,BIOGAS,0,17,1,-123456789,-123456789,0,N/A
IND,N/A,22.3511148,78.6677428,FOREST_CONSERV,AGG_LAND_MGMT,0,13,3,23.5214042231838,25.9860109305342,3,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,13,1,-123456789,-123456789,0,N/A
IND,N/A,22.3511148,78.6677428,FOREST_CONSERV,AGG_LAND_MGMT,0,15,1,-123456789,-123456789,0,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,WATER,0,16,2,34.8079031681624,34.3088466060202,0,N/A
MMR,N/A,17.1750495,95.9999652,WASTE_MGMT,EMM_RED,0,13,1,11.2060363274736,8.69132964200514,0,N/A
MOZ,N/A,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,8,3,27.7361842904596,22.9823455989009,2,N/A
KHM,N/A,12.5433216,104.8144914,FOREST_CONSERV,AGG_LAND_MGMT,0,16,3,23.6784289601571,20.9657694291325,1,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,BIOGAS,0,13,2,25.111178355739,21.1278372286684,1,N/A
PER,N/A,-6.8699697,-75.0458515,WASTE_MGMT,EMM_RED,0,15,1,6.86964726170132,4.49128650231566,1,N/A
HND,N/A,15.2572432,-86.0755145,WASTE_MGMT,EMM_RED,0,18,1,-123456789,-123456789,0,N/A
MMR,N/A,17.1750495,95.9999652,FOREST_CONSERV,AGG_LAND_MGMT,0,20,1,-123456789,-123456789,0,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,COOK_STV,0,19,1,-123456789,-123456789,0,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,SOLAR,0,10,1,-123456789,-123456789,0,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,COOK_STV,0,10,2,34.7062897596416,35.2673949013678,2,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,BIOGAS,0,12,2,16.8862905573594,18.9770972296303,1,N/A
GIN,N/A,10.7226226,-10.7083587,WASTE_MGMT,EMM_RED,0,17,2,10.3427253946765,5.85008783814604,0,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,13,3,10.125482750882,9.57982399415582,1,N/A
IND,N/A,22.3511148,78.6677428,WASTE_MGMT,EMM_RED,0,22,2,11.4182716890182,8.65011240266593,0,N/A
MOZ,N/A,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,15,1,-123456789,-123456789,0,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,COOK_STV,0,20,3,33.8848633797368,32.8402781569754,2,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,WIND,0,18,1,14.5668934310811,15.5319967194502,1,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,10,2,19.9247825868207,22.0473663410309,0,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,SOLAR,0,16,1,13.868813449585,17.9534490768002,1,N/A
FRA,N/A,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,13,2,22.7353778674653,23.0495903058514,0,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,HYDRO,0,10,2,10.7968693068323,13.6211333683779,0,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,12,2,10.5460739417608,9.06574979108093,0,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,WATER,0,15,1,15.1696090079325,15.7762548364256,1,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,WATER,0,17,1,-123456789,-123456789,0,N/A
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,11,1,10.1262286326792,4.41292885814628,0,N/A
IND,N/A,22.3511148,78.6677428,WASTE_MGMT,EMM_RED,0,15,2,8.65475907354488,11.2218130843182,3,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,HYDRO,0,19,1,-123456789,-123456789,0,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,HYDRO,0,8,2,19.1239434053468,17.0752868363318,0,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,BIOGAS,0,8,2,35.3664650194303,35.0867027763574,2,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,19,1,-123456789,-123456789,0,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,18,2,15.9951144392266,16.9907854642509,2,N/A
KHM,N/A,12.5433216,104.8144914,FOREST_CONSERV,AGG_LAND_MGMT,0,16,1,22.5290782642257,20.3398017177308,0,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,16,3,23.5030086336655,22.920907890452,1,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,WIND,0,11,2,14.9856010971026,12.1366089859915,1,N/A
GBR,N/A,54.7023545,-3.2765753,WASTE_MGMT,EMM_RED,0,17,3,8.18412500829608,11.3053535335991,2,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,WIND,0,8,3,19.3609709376345,22.7819557903874,1,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,HYDRO,0,19,1,-123456789,-123456789,0,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,HYDRO,0,22,1,16.7465076869534,14.1387673621954,0,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,BIOGAS,0,17,1,35.1296092477517,37.365829026994,1,N/A
IDN,N/A,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,20,3,7.57593636535272,14.4084264734442,0,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,17,1,22.9434587200529,18.0440382820201,1,N/A
MMR,N/A,17.1750495,95.9999652,WASTE_MGMT,EMM_RED,0,13,2,12.072522301842,4.68083376919014,0,N/A
MMR,N/A,17.1750495,95.9999652,WASTE_MGMT,EMM_RED,0,11,1,-123456789,-123456789,0,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,WATER,0,18,3,38.6142135042689,37.0746112216776,0,N/A
RWA,N/A,-1.9646631,30.0644358,FOREST_CONSERV,AGG_LAND_MGMT,0,15,1,24.6993455224238,22.1852069539826,0,N/A
BGR,N/A,42.6073975,25.4856617,FOREST_CONSERV,AGG_LAND_MGMT,0,18,4,24.9344432949417,22.7266513355379,2,N/A
MOZ,N/A,-19.302233,34.9144977,WASTE_MGMT,EMM_RED,0,20,1,9.2721989090237,14.1158349136716,1,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,WIND,0,11,2,18.5954472237848,15.9518240805985,1,N/A
ETH,N/A,10.2116702,38.6521203,RENEW_ENERGY,WIND,0,9,2,18.0437837850562,16.0630755553129,1,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,21,1,10.6419615080659,13.5697849165918,1,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,COOK_STV,0,14,3,38.1036799269167,37.8949099986329,3,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,SOLAR,0,19,1,-123456789,-123456789,0,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,WATER,0,15,1,33.2994774203036,32.7443452337653,0,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,WIND,0,16,1,-123456789,-123456789,0,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,13,1,-123456789,-123456789,0,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,16,1,-123456789,-123456789,0,N/A
NIC,N/A,12.6090157,-85.2936911,WASTE_MGMT,EMM_RED,0,12,1,-123456789,-123456789,0,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,HYDRO,0,11,1,-123456789,-123456789,0,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,WIND,0,15,3,17.4691531293481,14.7776253520928,0,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,12,2,20.7715057669626,19.7981904653455,0,N/A
BGR,N/A,42.6073975,25.4856617,WASTE_MGMT,EMM_RED,0,11,1,11.0592419487851,7.09261637893389,0,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,BIOGAS,0,14,2,24.4995256583034,25.0112197504917,0,N/A
IDN,N/A,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,16,1,-123456789,-123456789,0,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,WIND,0,15,1,-123456789,-123456789,0,N/A
HND,N/A,15.2572432,-86.0755145,WASTE_MGMT,EMM_RED,0,9,1,-123456789,-123456789,0,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,WATER,0,9,2,18.4960052577381,15.0320589466276,2,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,10,1,-123456789,-123456789,0,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,BIOGAS,0,17,1,24.9881214572563,23.2983320270071,3,N/A
HND,N/A,15.2572432,-86.0755145,FOREST_CONSERV,AGG_LAND_MGMT,0,17,3,17.1153827326163,15.3335906184893,1,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,14,2,26.2633478695523,22.1401680122684,0,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,COOK_STV,0,16,3,25.8808141483929,27.8175110392865,3,N/A
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,16,3,9.78618144673391,9.35142271423426,3,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,COOK_STV,0,15,1,-123456789,-123456789,0,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,HYDRO,0,19,3,17.8970769425707,19.8680144844094,0,N/A
PER,N/A,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,14,1,-123456789,-123456789,0,N/A
BGR,N/A,42.6073975,25.4856617,FOREST_CONSERV,AGG_LAND_MGMT,0,14,1,-123456789,-123456789,0,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,9,1,-123456789,-123456789,0,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,SOLAR,0,17,1,15.6509506051066,14.2287333052104,0,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,12,1,18.4933040166549,23.1665124971545,2,N/A
BGR,N/A,42.6073975,25.4856617,FOREST_CONSERV,AGG_LAND_MGMT,0,15,2,24.0753942137165,25.9279969055222,0,N/A
HND,N/A,15.2572432,-86.0755145,FOREST_CONSERV,AGG_LAND_MGMT,0,10,2,18.9004062084538,21.0974103296965,0,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,19,2,19.1958370615157,17.8836361142126,1,N/A
RWA,N/A,-1.9646631,30.0644358,FOREST_CONSERV,AGG_LAND_MGMT,0,19,3,22.4801463685102,14.8568966104311,2,N/A
GIN,N/A,10.7226226,-10.7083587,WASTE_MGMT,EMM_RED,0,19,2,8.80303139791869,13.5090133319482,0,N/A
BGR,N/A,42.6073975,25.4856617,WASTE_MGMT,EMM_RED,0,13,3,13.4573925317154,12.6341625167487,0,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,12,2,20.8159869627709,20.4382769282146,0,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,BIOGAS,0,21,2,16.6069907317701,10.8255913115587,2,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,BIOGAS,0,12,3,34.9731932292822,33.704630843716,0,N/A
FRA,N/A,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,20,3,25.3508609293433,28.2118993245925,0,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,8,1,-123456789,-123456789,0,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,SOLAR,0,22,1,16.9276600061112,19.2549954156837,2,N/A
KHM,N/A,12.5433216,104.8144914,FOREST_CONSERV,AGG_LAND_MGMT,0,18,2,20.548222141844,21.332359850607,2,N/A
GIN,N/A,10.7226226,-10.7083587,WASTE_MGMT,EMM_RED,0,12,1,10.2258472925378,12.5237702675181,0,N/A
MOZ,N/A,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,23,2,25.0977874635385,28.8144346695875,0,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,21,1,24.7885224648613,27.1545071557135,3,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,HYDRO,0,9,2,19.5045997845443,21.8930570418888,0,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,WATER,0,18,1,25.2276515431417,22.7956226360596,1,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,SOLAR,0,21,5,14.5006386108622,13.0947317649826,1,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,COOK_STV,0,10,1,22.3962198179725,25.8882717841625,2,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,12,1,-123456789,-123456789,0,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,13,2,18.8201470713143,21.366431740266,0,N/A
NIC,N/A,12.6090157,-85.2936911,WASTE_MGMT,EMM_RED,0,14,4,16.5756288670192,16.2175713875649,1,N/A
ETH,N/A,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,13,2,12.7436879246634,12.8788813495493,0,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,BIOGAS,0,22,1,12.8877904708212,11.6572653784934,1,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,15,1,-123456789,-123456789,0,N/A
MMR,N/A,17.1750495,95.9999652,FOREST_CONSERV,AGG_LAND_MGMT,0,12,2,21.6992753522645,14.1199137780217,2,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,COOK_STV,0,18,1,25.879954442187,22.5526626551369,0,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,13,3,10.7328497945972,10.3569796957936,1,N/A
IND,N/A,22.3511148,78.6677428,FOREST_CONSERV,AGG_LAND_MGMT,0,14,2,19.3586301735861,18.222542581588,0,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,5,2,23.1135605606076,23.9227902562172,0,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,WIND,0,20,2,13.9158705062444,17.0200705583154,2,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,10,2,19.7344028680208,22.6816397268179,1,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,27,1,26.6029541454387,34.0017629367173,0,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,16,2,22.3729043402723,21.0493997767342,0,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,20,2,10.2955149479526,9.52527186259398,0,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,WATER,0,16,2,35.6529831455011,40.8756464383848,3,N/A
MOZ,N/A,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,21,1,22.5714772986207,24.9527505242636,3,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,WATER,0,16,3,13.1806960829031,14.5706119062166,0,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,16,5,20.539523140539,18.8530141331421,1,N/A
PER,N/A,-6.8699697,-75.0458515,WASTE_MGMT,EMM_RED,0,12,1,-123456789,-123456789,0,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,COOK_STV,0,14,1,26.0033583545291,24.2664003598213,0,N/A
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,13,1,-123456789,-123456789,0,N/A
KEN,N/A,1.4419683,38.4313975,FOREST_CONSERV,AGG_LAND_MGMT,0,20,2,20.3875034476276,14.5288766288255,0,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,WATER,0,15,1,34.8665760265724,34.4021615649071,0,N/A
MOZ,N/A,-19.302233,34.9144977,WASTE_MGMT,EMM_RED,0,15,3,10.0161544024852,10.3091766025136,1,N/A
MMR,N/A,17.1750495,95.9999652,WASTE_MGMT,EMM_RED,0,7,1,-123456789,-123456789,0,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,18,2,23.3040871259759,21.9927087457741,1,N/A
HND,N/A,15.2572432,-86.0755145,FOREST_CONSERV,AGG_LAND_MGMT,0,8,2,18.1810379909573,19.1321533458974,0,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,22,3,13.6957862596555,20.1843976404706,3,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,WATER,0,16,3,24.1138809999033,22.8548907676134,1,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,COOK_STV,0,16,4,27.4494021793201,26.5349862225279,1,N/A
GIN,N/A,10.7226226,-10.7083587,FOREST_CONSERV,AGG_LAND_MGMT,0,11,4,25.6774629197208,23.7762222337299,1,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,HYDRO,0,17,1,15.2493362440891,15.4063786109186,0,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,HYDRO,0,16,1,17.0041343802062,13.7725606404666,0,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,16,1,17.121252498788,16.294504397698,0,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,WIND,0,18,1,-123456789,-123456789,0,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,COOK_STV,0,12,1,-123456789,-123456789,0,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,18,2,20.975196236442,20.9239132650088,4,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,HYDRO,0,17,1,-123456789,-123456789,0,N/A
GBR,N/A,54.7023545,-3.2765753,WASTE_MGMT,EMM_RED,0,14,1,10.9973489412757,11.4235394431208,1,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,WIND,0,12,2,14.9831550367751,16.334947973404,1,N/A
HND,N/A,15.2572432,-86.0755145,FOREST_CONSERV,AGG_LAND_MGMT,0,13,3,19.6222442394256,15.8274778389575,0,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,20,2,20.352529160309,24.6590268113736,1,N/A
RWA,N/A,-1.9646631,30.0644358,FOREST_CONSERV,AGG_LAND_MGMT,0,16,2,23.0170562662064,25.5115330996475,0,N/A
BGR,N/A,42.6073975,25.4856617,FOREST_CONSERV,AGG_LAND_MGMT,0,15,2,18.0050798197305,22.1829104940646,0,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,WATER,0,13,3,24.9539538612481,25.9865715464653,0,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,SOLAR,0,18,2,12.7712860334578,19.7348764671679,1,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,SOLAR,0,13,1,-123456789,-123456789,0,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,WIND,0,12,2,13.6707497285198,12.2026945983779,1,N/A
ETH,N/A,10.2116702,38.6521203,RENEW_ENERGY,SOLAR,0,17,2,12.9010143256463,11.2271753459683,2,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,COOK_STV,0,16,1,-123456789,-123456789,0,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,BIOGAS,0,14,2,31.5050877380442,29.8551891303102,0,N/A
NIC,N/A,12.6090157,-85.2936911,WASTE_MGMT,EMM_RED,0,10,2,7.88269717100441,3.77737513041575,1,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,HYDRO,0,15,2,18.6688809219987,14.9281263159128,0,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,SOLAR,0,15,3,16.822936003401,17.3877173756925,1,N/A
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,15,5,13.1452001169215,17.2499962172666,2,N/A
IDN,N/A,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,17,2,7.96532468861906,10.5808871821541,2,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,HYDRO,0,20,1,-123456789,-123456789,0,N/A
KHM,N/A,12.5433216,104.8144914,FOREST_CONSERV,AGG_LAND_MGMT,0,15,1,-123456789,-123456789,0,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,WIND,0,10,3,16.3775950289094,18.3331208717225,1,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,17,1,24.5327472418452,17.3922432115342,0,N/A
RWA,N/A,-1.9646631,30.0644358,WASTE_MGMT,EMM_RED,0,14,4,9.92478577607001,10.82638430861,1,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,BIOGAS,0,10,2,34.8639312981987,32.6961139036402,0,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,17,3,25.1874507495555,28.1278547774768,0,N/A
