country,first_subdivision,latitude,longitude,project_category,project_type,vintage_year,nft_age,num_owners,avg_price,last_price,num_price_chg,nft_state,token_pool_id,name_pool,pooling_version
MMR,,17.1750495,95.9999652,COMM_ENRGY_EFF,WATER,0,12,3,46.5846390326554,47.2725440333673,0,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
MMR,,17.1750495,95.9999652,WASTE_MGMT,EMM_RED,0,9,2,21.14081341493813,23.58516360528963,2,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
GIN,,10.7226226,-10.7083587,RENEW_ENERGY,SOLAR,0,19,3,27.58837361879175,25.202854844333896,0,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
MOZ,,-19.302233,34.9144977,WASTE_MGMT,EMM_RED,0,19,1,18.600144185908643,20.24217445158035,1,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
HND,,15.2572432,-86.0755145,WASTE_MGMT,EMM_RED,0,18,1,19.69729454115107,23.09575107798607,1,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
MOZ,,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,10,2,32.99317166711727,36.551942873619424,2,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
USA,,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,17,2,36.54652812898176,35.081590902397124,0,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
BGR,,42.6073975,25.4856617,RENEW_ENERGY,SOLAR,0,18,1,27.80334129279756,25.73530152903978,1,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
GTM,,15.5855545,-90.345759,COMM_ENRGY_EFF,WATER,0,15,1,25.925924789160497,30.87710341261836,0,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
PER,,-6.8699697,-75.0458515,COMM_ENRGY_EFF,COOK_STV,0,10,1,46.8240431198883,47.40259487947446,1,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
HND,,15.2572432,-86.0755145,RENEW_ENERGY,WIND,0,15,1,24.155915190217325,26.916052407512723,2,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
IDN,,-2.4833826,117.8902853,COMM_ENRGY_EFF,WATER,0,20,2,23.827351734869588,25.413533671689827,0,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
GBR,,54.7023545,-3.2765753,COMM_ENRGY_EFF,COOK_STV,0,12,2,30.84564349219562,28.03521901805002,2,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
FRA,,46.603354,1.8883335,RENEW_ENERGY,SOLAR,0,15,2,27.9046680396112,20.91436912522562,0,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
GBR,,54.7023545,-3.2765753,RENEW_ENERGY,HYDRO,0,11,3,24.51112280389143,25.438963764098386,0,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
GIN,,10.7226226,-10.7083587,RENEW_ENERGY,WIND,0,15,1,27.86788688455017,28.876122124037124,3,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
NIC,,12.6090157,-85.2936911,COMM_ENRGY_EFF,COOK_STV,0,13,2,45.18674115661425,45.10116518774598,0,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
ETH,,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,11,1,20.82329414244369,17.468057586412478,0,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
MMR,,17.1750495,95.9999652,RENEW_ENERGY,SOLAR,0,12,1,24.595903125472294,23.7589649274246,1,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
KEN,,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,12,1,20.2868330419158,19.40395923292512,0,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
KHM,,12.5433216,104.8144914,COMM_ENRGY_EFF,BIOGAS,0,17,2,25.418539133543963,30.44674697090165,1,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
NIC,,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,20,1,26.496418636574763,24.270772522246435,2,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
NIC,,12.6090157,-85.2936911,COMM_ENRGY_EFF,COOK_STV,0,14,2,44.45329858101673,44.37613950282138,1,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
IND,,22.3511148,78.6677428,COMM_ENRGY_EFF,COOK_STV,0,16,3,23.931901149032395,21.468345010455916,1,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
NIC,,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,11,1,36.09218842921298,35.63332691273196,1,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
GBR,,54.7023545,-3.2765753,RENEW_ENERGY,WIND,0,18,3,26.146241740168872,26.335000353999728,0,,cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,USA_GIN_GBR_RWA_MMR_PER_MOZ_GTM_IND_ETH_KHM_IDN_HND_BGR_NIC_FRA_KEN_RENEW_ENERGY_WIND_cc251a50-a1ac-4ddc-92a8-2bdb57df29ab,0.0.0.0
BGR,,42.6073975,25.4856617,COMM_ENRGY_EFF,BIOGAS,0,10,2,38.197877653654665,37.07779524436929,2,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
NIC,,12.6090157,-85.2936911,COMM_ENRGY_EFF,BIOGAS,0,16,2,44.04277285272183,44.21210128649839,1,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
GIN,,10.7226226,-10.7083587,RENEW_ENERGY,HYDRO,0,15,1,28.69931975300249,28.907957551889403,3,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
KHM,,12.5433216,104.8144914,COMM_ENRGY_EFF,WATER,0,10,2,22.39413036880937,25.134800792371088,0,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
FRA,,46.603354,1.8883335,FOREST_CONSERV,AGG_LAND_MGMT,0,19,2,37.06685238958086,37.57770965631979,0,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
PER,,-6.8699697,-75.0458515,WASTE_MGMT,EMM_RED,0,13,1,21.57644923221235,21.273508264144112,1,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
IND,,22.3511148,78.6677428,WASTE_MGMT,EMM_RED,0,14,2,17.69534394556894,16.508875607016257,0,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
IND,,22.3511148,78.6677428,FOREST_CONSERV,AGG_LAND_MGMT,0,10,1,27.557705753690623,33.68019721132208,1,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
GBR,,54.7023545,-3.2765753,RENEW_ENERGY,SOLAR,0,11,2,27.944782715724667,26.9671268103131,1,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
PER,,-6.8699697,-75.0458515,RENEW_ENERGY,SOLAR,0,10,2,27.70941032435857,32.740013465718725,1,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
MMR,,17.1750495,95.9999652,COMM_ENRGY_EFF,BIOGAS,0,11,2,44.16151312900437,47.57265322209717,0,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
RWA,,-1.9646631,30.0644358,WASTE_MGMT,EMM_RED,0,13,1,19.27560282326289,24.132750208798488,0,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
IDN,,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,14,1,20.335790602818104,19.24480499972313,0,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
FRA,,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,15,1,20.96571980554102,19.74304273886605,0,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
MOZ,,-19.302233,34.9144977,COMM_ENRGY_EFF,BIOGAS,0,19,1,45.62783913862987,46.82139355474625,1,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
GBR,,54.7023545,-3.2765753,COMM_ENRGY_EFF,COOK_STV,0,13,1,37.83538080035635,34.834386519663006,0,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
PER,,-6.8699697,-75.0458515,COMM_ENRGY_EFF,BIOGAS,0,12,1,48.13599272688945,48.29174395590711,0,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
GTM,,15.5855545,-90.345759,RENEW_ENERGY,SOLAR,0,10,1,22.939521137176104,25.788765897469087,1,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
USA,,39.7837304,-100.445882,COMM_ENRGY_EFF,BIOGAS,0,6,2,43.746676614946594,44.65994070494018,1,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
MOZ,,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,15,1,42.41688762337306,40.50109840769105,0,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
NIC,,12.6090157,-85.2936911,RENEW_ENERGY,HYDRO,0,11,4,22.87305320304286,23.42844221494584,0,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
NIC,,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,19,1,28.013648326825876,29.25308441511496,0,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
HND,,15.2572432,-86.0755145,RENEW_ENERGY,SOLAR,0,18,3,23.791482932741896,23.500711647210373,1,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
KEN,,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,12,2,22.588458325936774,23.682367093978677,0,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
GTM,,15.5855545,-90.345759,RENEW_ENERGY,HYDRO,0,15,1,23.93693183738042,25.28967416899857,3,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
PER,,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,20,4,36.873336183253386,35.71008838106457,1,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
USA,,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,10,2,33.41931059516337,40.24295316773464,1,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
KEN,,1.4419683,38.4313975,RENEW_ENERGY,HYDRO,0,11,2,25.04689652478808,26.60863206647894,1,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
PER,,-6.8699697,-75.0458515,COMM_ENRGY_EFF,BIOGAS,0,21,3,45.474793867910535,44.65489533280668,0,,490244e4-56d7-4a60-924a-b4fccaf1d397,KEN_GIN_ETH_GBR_MOZ_KHM_PER_USA_IND_NIC_RWA_BGR_IDN_FRA_GTM_HND_MMR_COMM_ENRGY_EFF_BIOGAS_490244e4-56d7-4a60-924a-b4fccaf1d397,0.0.0.0
GIN,,10.7226226,-10.7083587,RENEW_ENERGY,SOLAR,0,16,3,24.27345087572365,22.073308640552938,0,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
RWA,,-1.9646631,30.0644358,FOREST_CONSERV,AGG_LAND_MGMT,0,18,2,36.4145720888946,35.06294672153457,0,,b77a1789-f5e6-4216-bc0d-3dbd43e404c9,KEN_NIC_HND_USA_KHM_FRA_IND_ETH_BGR_IDN_GBR_GTM_GIN_MOZ_MMR_RWA_PER_FOREST_CONSERV_AGG_LAND_MGMT_b77a1789-f5e6-4216-bc0d-3dbd43e404c9,0.0.0.0
USA,,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,23,2,25.015157401146933,22.82244820927495,1,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
GIN,,10.7226226,-10.7083587,COMM_ENRGY_EFF,WATER,0,17,1,34.542713100529504,36.65702639539429,2,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
USA,,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,12,2,18.463595791471885,17.907431201453395,2,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
IDN,,-2.4833826,117.8902853,COMM_ENRGY_EFF,WATER,0,14,1,22.770500662774133,19.574176622796028,3,,ae4704dc-b960-4abc-8a2b-7c7acdd35c64,GTM_KEN_MOZ_PER_ETH_IDN_GIN_KHM_NIC_USA_FRA_GBR_HND_RWA_IND_BGR_MMR_COMM_ENRGY_EFF_WATER_ae4704dc-b960-4abc-8a2b-7c7acdd35c64,0.0.0.0
KEN,,1.4419683,38.4313975,RENEW_ENERGY,SOLAR,0,8,2,25.618449658474866,26.305021953936297,1,,272986af-24ea-4473-a4a3-99acb70128c5,GTM_KHM_KEN_BGR_GBR_IND_IDN_PER_RWA_FRA_HND_ETH_NIC_MMR_GIN_MOZ_USA_RENEW_ENERGY_SOLAR_272986af-24ea-4473-a4a3-99acb70128c5,0.0.0.0
FRA,,46.603354,1.8883335,RENEW_ENERGY,HYDRO,0,15,2,25.365981412565564,27.842408361627207,2,,e49920d3-bffc-4985-8e81-30c54d03b244,KEN_USA_HND_PER_ETH_IDN_KHM_GBR_IND_MOZ_RWA_FRA_MMR_BGR_NIC_GTM_GIN_RENEW_ENERGY_HYDRO_e49920d3-bffc-4985-8e81-30c54d03b244,0.0.0.0
GIN,,10.7226226,-10.7083587,COMM_ENRGY_EFF,COOK_STV,0,20,1,35.48320979034423,37.40832117712886,3,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
ETH,,10.2116702,38.6521203,WASTE_MGMT,EMM_RED,0,14,1,24.369478970182698,20.25887065088188,1,,3925e1e7-a59e-4699-86a5-71993546777a,GIN_GBR_USA_KEN_PER_NIC_HND_MMR_KHM_MOZ_GTM_FRA_IDN_IND_RWA_BGR_ETH_WASTE_MGMT_EMM_RED_3925e1e7-a59e-4699-86a5-71993546777a,0.0.0.0
GBR,,54.7023545,-3.2765753,COMM_ENRGY_EFF,COOK_STV,0,12,3,33.04464758145872,33.14191493189369,2,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
FRA,,46.603354,1.8883335,COMM_ENRGY_EFF,COOK_STV,0,15,2,33.108562943401594,29.91012451102559,1,,a3cd8341-1174-46f1-809e-570ba64b38cf,MMR_IDN_KEN_USA_GTM_KHM_HND_MOZ_PER_BGR_NIC_GBR_GIN_IND_FRA_ETH_RWA_COMM_ENRGY_EFF_COOK_STV_a3cd8341-1174-46f1-809e-570ba64b38cf,0.0.0.0
